user_id,install_date,country,platform,acquisition_channel,device_tier,archetype
9158,2024-02-11,AU,iOS,TikTok,low,non_spender
9159,2024-03-04,US,Android,Organic,high,non_spender
9160,2024-01-04,IN,Android,Google Ads,mid,dolphin
9161,2024-01-18,UK,Android,Facebook Ads,high,non_spender
9162,2024-02-18,UK,iOS,Facebook Ads,high,dolphin
9163,2024-02-08,US,Android,TikTok,mid,non_spender
9164,2024-01-06,US,Android,Google Ads,low,non_spender
9165,2024-03-16,CA,Android,Facebook Ads,high,non_spender
9166,2024-03-05,UK,Android,Organic,low,non_spender
9167,2024-01-08,US,iOS,Google Ads,low,minnow
9168,2024-02-12,CA,Android,Google Ads,high,minnow
9169,2024-03-13,IN,Android,Google Ads,high,non_spender
9170,2024-01-04,IN,iOS,Organic,low,minnow
9171,2024-01-01,AU,iOS,TikTok,high,non_spender
9172,2024-02-14,AU,iOS,Facebook Ads,low,non_spender
9173,2024-01-22,AU,iOS,Google Ads,mid,non_spender
9174,2024-01-18,UK,iOS,Google Ads,high,non_spender
9175,2024-03-24,US,iOS,Organic,mid,non_spender
9176,2024-03-20,CA,iOS,Facebook Ads,mid,non_spender
9177,2024-01-10,CA,Android,TikTok,low,non_spender
9178,2024-02-20,US,Android,Google Ads,high,non_spender
9179,2024-01-09,IN,Android,Facebook Ads,mid,non_spender
9180,2024-03-21,UK,Android,Google Ads,mid,non_spender
9181,2024-01-24,IN,iOS,Facebook Ads,low,whale
9182,2024-01-08,IN,Android,Google Ads,mid,non_spender
9183,2024-03-06,AU,iOS,Facebook Ads,high,minnow
9184,2024-01-24,IN,Android,Organic,mid,minnow
9185,2024-03-23,US,Android,Facebook Ads,high,non_spender
9186,2024-01-11,UK,iOS,Google Ads,mid,minnow
9187,2024-02-01,CA,iOS,Google Ads,mid,non_spender
9188,2024-01-13,CA,iOS,Organic,mid,dolphin
9189,2024-02-25,US,iOS,Organic,low,non_spender
9190,2024-02-25,CA,Android,Organic,mid,dolphin
9191,2024-03-21,IN,Android,Facebook Ads,low,minnow
9192,2024-03-16,UK,iOS,Facebook Ads,low,minnow
9193,2024-01-11,IN,iOS,Google Ads,high,non_spender
9194,2024-02-17,US,Android,Google Ads,mid,minnow
9195,2024-01-27,US,Android,Organic,high,non_spender
9196,2024-01-21,UK,Android,Google Ads,high,non_spender
9197,2024-02-03,US,Android,Google Ads,low,non_spender
9198,2024-02-27,IN,iOS,Facebook Ads,mid,non_spender
9199,2024-02-23,CA,Android,Organic,low,dolphin
9200,2024-01-24,AU,Android,Organic,mid,non_spender
9201,2024-01-19,CA,Android,Organic,mid,non_spender
9202,2024-02-12,AU,iOS,Google Ads,high,non_spender
9203,2024-03-09,CA,iOS,Organic,high,non_spender
9204,2024-02-16,UK,iOS,Google Ads,high,non_spender
9205,2024-02-15,IN,iOS,Organic,high,non_spender
9206,2024-03-28,US,iOS,Google Ads,low,dolphin
9207,2024-03-01,AU,Android,Organic,mid,minnow
9208,2024-01-20,US,Android,Organic,low,non_spender
9209,2024-02-03,IN,Android,TikTok,high,minnow
9210,2024-01-30,AU,iOS,Organic,mid,non_spender
9211,2024-02-26,IN,Android,Google Ads,low,non_spender
9212,2024-03-11,US,iOS,Facebook Ads,high,non_spender
9213,2024-03-21,US,iOS,TikTok,mid,non_spender
9214,2024-02-15,US,iOS,Organic,high,non_spender
9215,2024-01-26,AU,Android,Google Ads,mid,non_spender
9216,2024-03-18,AU,Android,TikTok,mid,dolphin
9217,2024-01-10,AU,Android,Organic,high,non_spender
9218,2024-03-19,AU,iOS,TikTok,low,non_spender
9219,2024-02-14,AU,iOS,Facebook Ads,high,minnow
9220,2024-01-02,CA,Android,Google Ads,high,non_spender
9221,2024-03-02,US,Android,Google Ads,mid,non_spender
9222,2024-01-15,AU,iOS,Google Ads,low,non_spender
9223,2024-01-29,IN,iOS,Organic,low,non_spender
9224,2024-01-09,US,iOS,Organic,high,non_spender
9225,2024-02-27,UK,iOS,Facebook Ads,low,non_spender
9226,2024-02-18,UK,Android,Facebook Ads,low,non_spender
9227,2024-03-15,UK,iOS,Google Ads,high,non_spender
9228,2024-03-07,US,iOS,Facebook Ads,high,dolphin
9229,2024-03-07,UK,Android,Facebook Ads,mid,whale
9230,2024-02-29,CA,iOS,Facebook Ads,low,non_spender
9231,2024-02-20,US,iOS,Google Ads,low,dolphin
9232,2024-02-24,UK,iOS,Facebook Ads,high,non_spender
9233,2024-03-02,CA,Android,Organic,mid,dolphin
9234,2024-01-17,CA,Android,Organic,mid,non_spender
9235,2024-03-26,IN,iOS,TikTok,high,dolphin
9236,2024-01-14,CA,Android,TikTok,mid,non_spender
9237,2024-01-05,US,Android,TikTok,low,non_spender
9238,2024-01-20,US,iOS,TikTok,high,non_spender
9239,2024-02-27,UK,iOS,Google Ads,high,non_spender
9240,2024-01-30,US,iOS,Facebook Ads,low,whale
9241,2024-03-13,US,Android,Organic,low,non_spender
9242,2024-02-17,AU,Android,Facebook Ads,mid,non_spender
9243,2024-01-14,CA,iOS,Google Ads,mid,whale
9244,2024-02-19,IN,Android,Google Ads,mid,non_spender
9245,2024-01-10,US,Android,Facebook Ads,high,minnow
9246,2024-01-27,IN,Android,TikTok,high,non_spender
9247,2024-01-28,IN,Android,Facebook Ads,low,non_spender
9248,2024-03-20,AU,iOS,Facebook Ads,high,non_spender
9249,2024-03-21,AU,iOS,TikTok,high,dolphin
9250,2024-01-02,IN,iOS,TikTok,high,non_spender
9251,2024-02-21,CA,iOS,TikTok,high,dolphin
9252,2024-01-03,US,Android,Facebook Ads,high,non_spender
9253,2024-01-02,IN,Android,TikTok,high,dolphin
9254,2024-02-18,IN,iOS,Google Ads,high,non_spender
9255,2024-01-29,IN,iOS,Organic,high,non_spender
9256,2024-01-22,CA,iOS,Organic,high,non_spender
9257,2024-01-31,IN,Android,Facebook Ads,mid,non_spender
9258,2024-01-12,CA,iOS,Google Ads,low,dolphin
9259,2024-01-16,CA,iOS,TikTok,mid,dolphin
9260,2024-03-28,UK,iOS,Google Ads,high,non_spender
9261,2024-01-18,UK,Android,Facebook Ads,mid,non_spender
9262,2024-03-20,CA,Android,TikTok,high,minnow
9263,2024-02-18,CA,iOS,Organic,low,minnow
9264,2024-03-03,AU,iOS,Google Ads,high,minnow
9265,2024-01-27,UK,iOS,Google Ads,high,non_spender
9266,2024-03-18,UK,Android,Google Ads,high,non_spender
9267,2024-03-28,IN,iOS,Google Ads,high,minnow
9268,2024-02-23,UK,Android,Organic,low,non_spender
9269,2024-02-05,IN,iOS,Google Ads,high,non_spender
9270,2024-02-05,US,Android,Google Ads,low,minnow
9271,2024-03-10,AU,Android,Facebook Ads,high,non_spender
9272,2024-01-04,UK,iOS,Organic,low,non_spender
9273,2024-03-05,AU,Android,TikTok,mid,non_spender
9274,2024-02-06,UK,iOS,Facebook Ads,mid,dolphin
9275,2024-01-31,IN,Android,Google Ads,high,dolphin
9276,2024-03-27,AU,iOS,Google Ads,high,dolphin
9277,2024-01-27,US,Android,Organic,mid,non_spender
9278,2024-01-13,IN,Android,Facebook Ads,low,non_spender
9279,2024-01-24,IN,Android,Facebook Ads,mid,non_spender
9280,2024-01-03,CA,Android,Organic,high,minnow
9281,2024-01-10,IN,iOS,Facebook Ads,high,non_spender
9282,2024-02-27,AU,iOS,Facebook Ads,high,non_spender
9283,2024-01-02,US,Android,Organic,high,non_spender
9284,2024-01-31,AU,iOS,Google Ads,mid,non_spender
9285,2024-03-23,CA,Android,Facebook Ads,low,non_spender
9286,2024-03-13,US,iOS,TikTok,high,non_spender
9287,2024-02-13,UK,Android,Facebook Ads,mid,non_spender
9288,2024-02-10,IN,iOS,Organic,mid,non_spender
9289,2024-02-11,AU,iOS,Facebook Ads,low,non_spender
9290,2024-02-09,US,Android,Facebook Ads,low,non_spender
9291,2024-03-24,US,Android,Google Ads,high,non_spender
9292,2024-02-29,UK,iOS,Organic,low,non_spender
9293,2024-01-05,AU,iOS,Organic,low,dolphin
9294,2024-01-06,CA,Android,Google Ads,high,dolphin
9295,2024-03-10,US,iOS,Organic,low,non_spender
9296,2024-01-12,US,iOS,Google Ads,low,non_spender
9297,2024-02-23,UK,iOS,Organic,mid,non_spender
9298,2024-01-08,US,iOS,Google Ads,mid,non_spender
9299,2024-02-21,US,Android,TikTok,high,non_spender
9300,2024-02-14,CA,iOS,Facebook Ads,low,non_spender
9301,2024-03-21,UK,Android,Organic,low,minnow
9302,2024-03-05,IN,iOS,Google Ads,low,non_spender
9303,2024-01-29,UK,Android,Google Ads,low,non_spender
9304,2024-01-13,IN,Android,Google Ads,low,minnow
9305,2024-03-03,US,iOS,TikTok,mid,non_spender
9306,2024-01-29,US,iOS,Organic,mid,non_spender
9307,2024-03-23,CA,iOS,Organic,low,non_spender
9308,2024-01-14,UK,iOS,Facebook Ads,low,non_spender
9309,2024-01-05,IN,Android,Google Ads,mid,non_spender
9310,2024-03-28,CA,Android,Facebook Ads,low,non_spender
9311,2024-01-30,CA,iOS,Facebook Ads,high,non_spender
9312,2024-03-13,IN,Android,TikTok,high,non_spender
9313,2024-01-26,CA,iOS,Organic,mid,non_spender
9314,2024-01-08,CA,iOS,TikTok,high,non_spender
9315,2024-02-27,AU,Android,TikTok,mid,non_spender
9316,2024-02-18,CA,Android,Google Ads,low,non_spender
9317,2024-03-11,IN,Android,TikTok,high,non_spender
9318,2024-02-02,US,iOS,Facebook Ads,high,dolphin
9319,2024-03-24,AU,iOS,Facebook Ads,high,non_spender
9320,2024-02-05,CA,iOS,Organic,mid,non_spender
9321,2024-01-28,AU,Android,Facebook Ads,low,non_spender
9322,2024-02-14,UK,Android,Organic,high,non_spender
9323,2024-03-01,UK,Android,Google Ads,high,non_spender
9324,2024-01-06,AU,Android,Organic,high,dolphin
9325,2024-02-14,CA,iOS,Google Ads,low,non_spender
9326,2024-03-28,AU,iOS,TikTok,high,non_spender
9327,2024-03-03,CA,Android,Organic,low,non_spender
9328,2024-01-25,US,Android,TikTok,mid,minnow
9329,2024-02-24,AU,Android,Facebook Ads,high,whale
9330,2024-02-14,US,Android,Facebook Ads,high,non_spender
9331,2024-01-12,CA,iOS,Organic,mid,non_spender
9332,2024-03-30,UK,Android,Facebook Ads,low,non_spender
9333,2024-03-13,AU,iOS,TikTok,low,non_spender
9334,2024-03-22,AU,Android,Google Ads,low,non_spender
9335,2024-03-24,CA,iOS,Google Ads,mid,non_spender
9336,2024-01-28,CA,iOS,Facebook Ads,low,non_spender
9337,2024-01-16,CA,iOS,Google Ads,low,non_spender
9338,2024-02-11,CA,Android,Facebook Ads,low,non_spender
9339,2024-02-07,UK,Android,Google Ads,high,non_spender
9340,2024-02-07,UK,iOS,Google Ads,mid,dolphin
9341,2024-03-17,UK,iOS,TikTok,high,minnow
9342,2024-03-17,AU,Android,TikTok,mid,non_spender
9343,2024-02-22,AU,iOS,Facebook Ads,low,non_spender
9344,2024-01-28,US,iOS,TikTok,low,non_spender
9345,2024-03-22,US,Android,Organic,high,non_spender
9346,2024-02-09,UK,Android,Organic,low,non_spender
9347,2024-03-29,IN,Android,TikTok,low,non_spender
9348,2024-02-16,CA,Android,TikTok,high,non_spender
9349,2024-02-03,US,Android,Organic,low,non_spender
9350,2024-01-21,UK,Android,TikTok,mid,non_spender
9351,2024-02-13,US,Android,Google Ads,mid,non_spender
9352,2024-01-02,IN,Android,Facebook Ads,mid,non_spender
9353,2024-02-28,UK,Android,Organic,high,non_spender
9354,2024-01-16,UK,Android,TikTok,low,non_spender
9355,2024-01-16,US,iOS,Organic,high,non_spender
9356,2024-01-23,CA,Android,Organic,low,dolphin
9357,2024-03-12,IN,iOS,Google Ads,mid,non_spender
9358,2024-01-22,US,Android,Google Ads,low,non_spender
9359,2024-02-01,US,Android,Facebook Ads,low,minnow
9360,2024-01-17,UK,Android,TikTok,high,dolphin
9361,2024-02-18,AU,Android,Google Ads,high,dolphin
9362,2024-03-01,US,iOS,Organic,mid,non_spender
9363,2024-03-26,IN,iOS,TikTok,mid,whale
9364,2024-01-22,AU,iOS,Google Ads,mid,minnow
9365,2024-03-01,AU,iOS,Google Ads,mid,non_spender
9366,2024-01-03,US,Android,Organic,low,non_spender
9367,2024-03-25,IN,iOS,Organic,high,dolphin
9368,2024-02-11,CA,Android,Facebook Ads,low,non_spender
9369,2024-01-23,IN,iOS,Google Ads,mid,non_spender
9370,2024-03-07,CA,Android,Organic,high,dolphin
9371,2024-03-11,US,iOS,TikTok,mid,dolphin
9372,2024-02-18,AU,iOS,TikTok,low,dolphin
9373,2024-01-04,US,iOS,Google Ads,low,non_spender
9374,2024-03-18,CA,Android,Facebook Ads,high,non_spender
9375,2024-01-31,IN,Android,TikTok,high,non_spender
9376,2024-03-06,CA,Android,Organic,high,non_spender
9377,2024-01-22,UK,iOS,TikTok,low,non_spender
9378,2024-03-23,UK,iOS,Facebook Ads,low,non_spender
9379,2024-02-27,US,iOS,Google Ads,mid,non_spender
9380,2024-02-15,US,iOS,Organic,high,non_spender
9381,2024-01-25,US,iOS,Organic,mid,whale
9382,2024-03-21,US,Android,Organic,low,non_spender
9383,2024-03-17,CA,iOS,Organic,low,dolphin
9384,2024-02-08,UK,iOS,Facebook Ads,low,non_spender
9385,2024-02-27,UK,Android,Facebook Ads,high,non_spender
9386,2024-01-06,CA,Android,Facebook Ads,high,minnow
9387,2024-03-22,UK,iOS,Google Ads,high,minnow
9388,2024-02-07,IN,Android,TikTok,low,non_spender
9389,2024-01-05,US,Android,Organic,high,non_spender
9390,2024-02-03,UK,Android,Google Ads,high,non_spender
9391,2024-02-08,IN,Android,Organic,high,non_spender
9392,2024-02-17,UK,Android,Google Ads,low,non_spender
9393,2024-03-20,CA,Android,Facebook Ads,mid,whale
9394,2024-01-18,AU,iOS,Google Ads,low,non_spender
9395,2024-02-03,AU,iOS,Google Ads,high,non_spender
9396,2024-03-08,AU,Android,Organic,low,minnow
9397,2024-03-29,IN,iOS,Facebook Ads,mid,non_spender
9398,2024-01-15,AU,Android,Facebook Ads,mid,dolphin
9399,2024-02-28,AU,iOS,Facebook Ads,high,non_spender
9400,2024-02-24,UK,iOS,Organic,mid,minnow
9401,2024-01-14,US,Android,Google Ads,low,minnow
9402,2024-03-29,CA,iOS,TikTok,low,non_spender
9403,2024-01-01,UK,Android,Google Ads,low,non_spender
9404,2024-01-01,UK,iOS,Google Ads,high,minnow
9405,2024-02-29,CA,Android,TikTok,mid,whale
9406,2024-01-10,UK,Android,Google Ads,high,non_spender
9407,2024-02-01,CA,Android,Facebook Ads,low,non_spender
9408,2024-01-26,UK,Android,Google Ads,low,non_spender
9409,2024-03-01,US,Android,Organic,mid,non_spender
9410,2024-01-02,AU,iOS,TikTok,mid,non_spender
9411,2024-03-10,AU,Android,Facebook Ads,high,non_spender
9412,2024-03-16,CA,Android,Google Ads,low,non_spender
9413,2024-01-28,CA,Android,Facebook Ads,high,non_spender
9414,2024-03-16,UK,Android,TikTok,low,dolphin
9415,2024-01-02,AU,iOS,Facebook Ads,low,dolphin
9416,2024-02-28,US,Android,Organic,mid,non_spender
9417,2024-02-07,IN,Android,Google Ads,mid,non_spender
9418,2024-01-21,IN,Android,Organic,low,non_spender
9419,2024-01-09,CA,iOS,Facebook Ads,low,non_spender
9420,2024-02-28,UK,Android,Organic,mid,non_spender
9421,2024-02-02,AU,iOS,TikTok,low,whale
9422,2024-03-03,UK,iOS,TikTok,mid,minnow
9423,2024-01-29,IN,iOS,TikTok,low,non_spender
9424,2024-01-06,IN,iOS,Google Ads,low,non_spender
9425,2024-02-01,IN,Android,Facebook Ads,high,dolphin
9426,2024-02-16,AU,Android,Google Ads,low,non_spender
9427,2024-02-25,CA,Android,Facebook Ads,high,non_spender
9428,2024-01-26,IN,Android,Organic,mid,dolphin
9429,2024-03-23,AU,Android,TikTok,high,non_spender
9430,2024-01-27,UK,Android,Google Ads,high,non_spender
9431,2024-01-20,UK,Android,TikTok,high,non_spender
9432,2024-02-13,AU,iOS,Facebook Ads,mid,non_spender
9433,2024-01-30,IN,iOS,TikTok,high,non_spender
9434,2024-03-05,UK,iOS,TikTok,high,minnow
9435,2024-01-30,US,iOS,Facebook Ads,low,non_spender
9436,2024-02-01,UK,iOS,Facebook Ads,low,minnow
9437,2024-02-20,AU,iOS,TikTok,high,non_spender
9438,2024-02-05,IN,Android,TikTok,low,non_spender
9439,2024-02-04,CA,Android,Google Ads,high,non_spender
9440,2024-02-25,US,Android,Organic,mid,non_spender
9441,2024-03-24,CA,Android,Google Ads,low,dolphin
9442,2024-03-21,US,iOS,TikTok,low,non_spender
9443,2024-03-04,AU,iOS,Organic,low,minnow
9444,2024-03-10,UK,iOS,Facebook Ads,high,dolphin
9445,2024-02-21,IN,iOS,Organic,mid,non_spender
9446,2024-03-08,UK,Android,Google Ads,low,non_spender
9447,2024-02-23,AU,iOS,TikTok,mid,minnow
9448,2024-03-30,CA,Android,Google Ads,low,non_spender
9449,2024-01-10,IN,iOS,Google Ads,high,minnow
9450,2024-01-24,UK,iOS,Facebook Ads,high,whale
9451,2024-02-27,CA,iOS,Facebook Ads,high,non_spender
9452,2024-02-12,CA,iOS,TikTok,high,non_spender
9453,2024-03-14,AU,iOS,Organic,mid,dolphin
9454,2024-01-14,US,iOS,Organic,low,dolphin
9455,2024-02-03,CA,iOS,TikTok,mid,non_spender
9456,2024-03-07,IN,iOS,Google Ads,low,dolphin
9457,2024-01-08,UK,Android,TikTok,mid,non_spender
9458,2024-01-26,IN,Android,Organic,mid,minnow
9459,2024-01-09,UK,Android,Facebook Ads,low,non_spender
9460,2024-01-11,US,Android,Facebook Ads,low,dolphin
9461,2024-01-18,AU,iOS,Organic,high,non_spender
9462,2024-03-22,CA,iOS,Organic,high,dolphin
9463,2024-01-12,AU,Android,Organic,mid,non_spender
9464,2024-02-12,AU,iOS,Facebook Ads,mid,non_spender
9465,2024-01-05,CA,iOS,Organic,low,non_spender
9466,2024-03-27,AU,Android,Facebook Ads,mid,minnow
9467,2024-03-29,US,Android,Google Ads,low,non_spender
9468,2024-02-13,IN,Android,Google Ads,high,non_spender
9469,2024-02-11,US,iOS,TikTok,high,minnow
9470,2024-01-11,US,iOS,Organic,mid,non_spender
9471,2024-01-27,IN,iOS,Organic,high,non_spender
9472,2024-03-30,CA,iOS,Facebook Ads,low,non_spender
9473,2024-01-21,AU,Android,Google Ads,low,minnow
9474,2024-01-01,IN,Android,TikTok,low,non_spender
9475,2024-01-13,IN,iOS,Facebook Ads,low,whale
9476,2024-01-06,UK,Android,Google Ads,low,minnow
9477,2024-02-27,CA,Android,TikTok,high,non_spender
9478,2024-01-12,US,iOS,Facebook Ads,low,minnow
9479,2024-02-21,US,iOS,TikTok,low,non_spender
9480,2024-03-10,AU,Android,Organic,mid,dolphin
9481,2024-02-21,UK,iOS,Facebook Ads,high,minnow
9482,2024-01-03,UK,iOS,Facebook Ads,low,non_spender
9483,2024-01-10,US,Android,TikTok,mid,minnow
9484,2024-03-04,UK,Android,Google Ads,mid,non_spender
9485,2024-01-09,AU,Android,Organic,high,non_spender
9486,2024-01-04,UK,iOS,Google Ads,mid,dolphin
9487,2024-03-25,US,Android,TikTok,low,non_spender
9488,2024-03-15,IN,Android,TikTok,high,non_spender
9489,2024-02-28,UK,Android,Facebook Ads,mid,non_spender
9490,2024-01-07,IN,Android,Google Ads,low,non_spender
9491,2024-03-12,AU,iOS,Google Ads,high,whale
9492,2024-02-16,IN,iOS,Google Ads,low,non_spender
9493,2024-02-11,AU,Android,Google Ads,low,non_spender
9494,2024-02-10,UK,Android,Facebook Ads,low,dolphin
9495,2024-02-26,CA,Android,Google Ads,high,non_spender
9496,2024-01-08,IN,Android,Facebook Ads,high,non_spender
9497,2024-03-03,UK,iOS,TikTok,high,non_spender
9498,2024-02-17,CA,Android,Google Ads,low,minnow
9499,2024-03-27,CA,Android,Google Ads,high,minnow
9500,2024-03-10,UK,Android,Google Ads,high,non_spender
9501,2024-03-29,US,iOS,Organic,mid,non_spender
9502,2024-03-26,CA,Android,Facebook Ads,mid,non_spender
9503,2024-03-18,UK,iOS,TikTok,high,non_spender
9504,2024-03-23,IN,Android,Google Ads,low,non_spender
9505,2024-01-03,CA,Android,Organic,low,minnow
9506,2024-01-02,IN,Android,Facebook Ads,low,dolphin
9507,2024-01-04,CA,Android,Google Ads,high,minnow
9508,2024-03-24,AU,iOS,Google Ads,low,minnow
9509,2024-02-21,CA,iOS,Google Ads,mid,non_spender
9510,2024-01-26,US,Android,Organic,mid,non_spender
9511,2024-01-28,AU,iOS,TikTok,mid,minnow
9512,2024-03-14,US,Android,Google Ads,mid,minnow
9513,2024-02-26,AU,iOS,TikTok,high,non_spender
9514,2024-01-05,AU,iOS,Organic,low,minnow
9515,2024-03-26,IN,Android,Facebook Ads,mid,non_spender
9516,2024-02-21,CA,iOS,Facebook Ads,mid,non_spender
9517,2024-02-20,CA,Android,Facebook Ads,low,minnow
9518,2024-03-03,IN,iOS,Organic,low,non_spender
9519,2024-02-28,AU,Android,TikTok,high,non_spender
9520,2024-02-11,AU,Android,Organic,mid,minnow
9521,2024-03-22,IN,iOS,Google Ads,low,non_spender
9522,2024-01-07,UK,Android,TikTok,low,minnow
9523,2024-02-09,US,iOS,Google Ads,mid,non_spender
9524,2024-03-13,AU,iOS,TikTok,high,minnow
9525,2024-03-13,AU,iOS,Facebook Ads,low,non_spender
9526,2024-02-01,IN,Android,Organic,low,dolphin
9527,2024-01-17,CA,Android,Facebook Ads,low,non_spender
9528,2024-02-27,AU,Android,TikTok,high,minnow
9529,2024-01-30,AU,Android,TikTok,high,non_spender
9530,2024-02-20,CA,iOS,TikTok,low,minnow
9531,2024-03-30,CA,iOS,Organic,mid,minnow
9532,2024-02-03,UK,Android,Organic,mid,minnow
9533,2024-01-25,IN,iOS,TikTok,low,dolphin
9534,2024-03-03,US,Android,Organic,high,minnow
9535,2024-03-06,CA,Android,Google Ads,low,non_spender
9536,2024-01-05,CA,Android,Organic,high,non_spender
9537,2024-03-28,CA,iOS,TikTok,mid,non_spender
9538,2024-02-13,IN,iOS,Google Ads,mid,minnow
9539,2024-03-09,CA,Android,Organic,high,non_spender
9540,2024-02-09,UK,Android,Google Ads,high,non_spender
9541,2024-02-18,CA,Android,Organic,high,whale
9542,2024-03-15,IN,Android,TikTok,mid,non_spender
9543,2024-03-13,US,Android,Facebook Ads,mid,non_spender
9544,2024-02-03,AU,Android,Facebook Ads,high,non_spender
9545,2024-02-06,US,Android,Organic,high,minnow
9546,2024-01-12,AU,Android,Facebook Ads,mid,non_spender
9547,2024-03-21,IN,Android,Facebook Ads,low,non_spender
9548,2024-02-02,IN,iOS,Facebook Ads,high,dolphin
9549,2024-01-09,IN,iOS,Organic,mid,minnow
9550,2024-02-20,AU,iOS,Organic,mid,minnow
9551,2024-01-20,US,iOS,Facebook Ads,high,non_spender
9552,2024-02-10,US,Android,Google Ads,high,non_spender
9553,2024-02-04,UK,Android,TikTok,mid,non_spender
9554,2024-02-27,CA,iOS,Google Ads,high,non_spender
9555,2024-03-27,UK,iOS,TikTok,high,non_spender
9556,2024-02-26,CA,Android,Organic,mid,non_spender
9557,2024-01-28,UK,Android,Facebook Ads,high,minnow
9558,2024-03-23,US,iOS,TikTok,high,non_spender
9559,2024-03-02,UK,Android,TikTok,high,minnow
9560,2024-03-28,CA,Android,TikTok,mid,non_spender
9561,2024-02-20,UK,Android,TikTok,mid,non_spender
9562,2024-02-05,CA,Android,TikTok,mid,minnow
9563,2024-03-08,US,Android,Facebook Ads,low,minnow
9564,2024-03-06,AU,Android,Facebook Ads,high,non_spender
9565,2024-03-10,CA,Android,Google Ads,mid,non_spender
9566,2024-01-21,IN,iOS,TikTok,mid,dolphin
9567,2024-02-03,US,Android,TikTok,high,non_spender
9568,2024-01-26,IN,Android,Facebook Ads,mid,minnow
9569,2024-01-05,UK,Android,Google Ads,low,non_spender
9570,2024-01-22,IN,iOS,TikTok,low,non_spender
9571,2024-03-06,AU,Android,Organic,mid,non_spender
9572,2024-02-22,AU,iOS,TikTok,high,non_spender
9573,2024-03-26,IN,Android,Google Ads,low,non_spender
9574,2024-03-19,US,Android,TikTok,low,minnow
9575,2024-03-08,UK,Android,TikTok,low,non_spender
9576,2024-03-22,AU,iOS,Facebook Ads,low,non_spender
9577,2024-02-14,US,Android,Facebook Ads,low,non_spender
9578,2024-03-14,IN,iOS,Facebook Ads,high,non_spender
9579,2024-01-02,IN,iOS,Organic,low,minnow
9580,2024-01-29,US,iOS,Google Ads,high,dolphin
9581,2024-03-16,US,Android,Google Ads,mid,non_spender
9582,2024-01-30,AU,Android,Google Ads,high,non_spender
9583,2024-03-11,CA,Android,Google Ads,low,non_spender
9584,2024-03-11,UK,Android,Facebook Ads,high,minnow
9585,2024-01-30,CA,iOS,Google Ads,low,minnow
9586,2024-03-22,UK,iOS,TikTok,high,non_spender
9587,2024-01-02,CA,Android,Google Ads,mid,non_spender
